TEXT,POLARITY
.@TheEconomist ranked a Donald Trump presidency as the third greatest threat to the global economy. #RNCinCLE,-1
Let's review the record.,0
"If Trump wants to talk about debt, let’s start with the $34 trillion (that's a ""t"") his tax plan would run up.",-1
Trump is just wrong about crime. #RNCInCLE,-1
This itself is a lie. #RNCInCLE,-1
Show @realDonaldTrump that his hateful words have a cost. Chip in $1 every time he lies.,-1
👀  #RNCinCLE,1
You can watch 360 video live from the podium! #RNCinCLE #TrumpIsWithYou #MakeAmericaGreatAgain,1
"Follow @TheBriefing2016 tonight for live fact-checking of Donald Trump’s #RNCinCLE speech. The best facts, in fact.",1
Thank you to the @NBA for standing with the LGBT community today! A big win for equality and fairness over discrimination and fear.,0
"""It's pretty obvious he doesn't know a lot about the issues."" —@SenateMajLdr on Trump We couldn't agree more, Mitch",-1
So much for party unity.,0
The only one to benefit by casting our commitment to NATO in doubt is Russia. #NATO #StandTogether,0
"""Dummy."" ""Slob."" ""Animal."" Here's what @realDonaldTrump has said about you #TrumpYourself",-1
This is a MOVEMENT! #RNCinCLE,1
It’s hard to keep track of all of the ignorant and divisive things Trump and Pence have said—so we did it for you.,-1
Now might be a good time to follow us on Snapchat.,0
"""A sniveling coward""  ""Carnival barker"" Just some of the things Republicans at the #RNCinCLE have said about Trump",-1
Hillary's spent her career helping others. @realDonaldTrump? He only helps himself. A side-by-side comparison,-1
Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016,1
Now we know what Trump really thinks about us. Sad! #TrumpYourself,-1
BEST THING EVER. What has Donald Trump said about people like you? #TrumpYourself,0
"""If I were in charge, they would know...waterboarding is how we'd baptize terrorists."" —Sarah Palin, Trump supporter",1
Great job @IvankaTrump! #RNCinCLE,1
Introducing #TrumpYourself: Discover what @realDonaldTrump thinks about people like you.,0
"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",0
"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",1
"""You do not represent us. Your ideas don’t represent us. Your values don’t represent us.""",0
"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",1
Donald Trump is...occasionally right. #RNCinCLE,1
Great job @EricTrump! Proud of you! #AmericaFirst #RNCinCLE,1
MAKE AMERICA GREAT AGAIN!,0
Vote your conscience.,0
Donald Trump chose one of the most anti-LGBT politicians in the country to be his Vice President. #RNCinCLE,-1
Great job @EricTrump! Proud of you! #AmericaFirst #RNCinCLE,1
Newt once compared Planned Parenthood to ISIS. Yeah.,0
We made this when we thought Newt might be Trump’s VP pick. He wasn’t. Here you go anyway! #RNCinCLE,0
A speaker tonight said that Donald Trump always pays his bills.Annnd that claim just got rated false. #RNCINCLE,-1
"""Pathological liar."" ""Out of a psychology textbook."" ""Narcissist."" —@tedcruz on Trump, 78 days ago #RNCinCLE",-1
Thank you @IngrahamAngle! #AmericaFirst,0
#AmericaFirst #RNCinCLE ,1
Fact check: The #RNCinCLE speakers are lying to America—at least 67 times so far.,-1
"I applaud the 5th Circuit for blocking Texas's voter ID law—one of the most restrictive in America. Let's make voting easier, not harder. -H",0
Whose rights has Mike Pence restricted? ✓Women ✓Immigrants ✓LGBT people,-1
Trump or Pence: Who said it worse? It's a close call.,-1
What our president says matters. We can't let @realDonaldTrump's hateful words speak for us.,-1
.@HillaryClinton is committed to working to overturn disastrous #CitizensUnited decision within her first 30 days.,-1
"Last night's #RNCinCLE theme: ""Make America Work* Again""",1
Trump says he'd run the U.S. like his businesses. Which pretty much means letting America go bankrupt.,-1
"""I will bring people together."" —@realDonaldTrump Yeah, we don't think so.",-1
The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,1
Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,1
"""He won me over with that Mexican rapist speech."" —Ann Coulter on Donald Trump",1
"Trump doesn't represent us or our values. Join the 100,000 people who have already signed our letter if you agree",-1
"In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!",1
Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.,0
"On the #RNCinCLE's ""economy night,"" here's everything we learned about Donald Trump's economic plan",1
"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",1
So...what exactly did we learn tonight about Donald Trump's economic plan? #RNCinCLE,0
"Yeah, Donald Trump has been a real gem to working women. #RNCinCLE ",1
It's not brain surgery: Republicans tend to be a bit more truth-y when the presidency isn't on the line. #RNCinCLE,1
"If Donald Trump wants to make America great again, he should start by actually making things in America.",0
Donald Trump's record of success. #RNCinCLE,1
"Lots of talk of ""talent and drive"" about someone who repeatedly drives his businesses into the ground. #RNCinCLE",-1
This small business owner sold Donald Trump pianos for his Atlantic City casino.Trump stiffed him for the payment.,-1
"The Republican Party platform is so hateful, you'd think Donald Trump wrote it himself.",-1
But @SpeakerRyan still endorses Donald Trump for president anyway. #RNCinCLE ,1
Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,1
Let's do this,0
Donald Trump is literally the Republican nominee for president. ,1
Donald Trump just became the Republican nominee. Chip in now to make sure he never steps foot in the Oval Office.,-1
We watched the first night of the #RNCinCLE so you didn't have to. Some of the worst of what we heard,-1
The ROLL CALL is beginning at the Republican National Convention. Very exciting!,1
"Live from HQ: @BrynneCraig, @LorellaPraeli, and @JessLivMo introduce our 3 Million Stronger voter registration goal",0
Donald Trump is sued for housing discrimination. Hillary begins her career at the Children's Defense Fund,-1
#MakeAmericaWorkAgain #TrumpPence16 #RNCinCLE,1
"""He's built his empire on other people's backs."" —A small business owner who Donald Trump still owes $30,000",-1
"2,016 and counting: We're reading thousands of lawsuits involving @realDonaldTrump live on Facebook.",-1
"We think Trump's been involved in more than 5,500 lawsuits. We're going to try and read them all in 4 hours",-1
"""Nothing is more ridiculous than Trump's claim that he's the enemy of Wall Street."" —@BarneyFrank",1
"We’re going to enfranchise as many Americans as possible, and we're going to win. Join us",0
"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",1
Trump bulldozed his way into this nomination by sowing hate—add your name to tell him that's not who we are,-1
A small business owner sold Donald Trump pianos for his Atlantic City casino. Trump stiffed him for the payment.,-1
"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",1
A good reminder. #RNCinCLE,1
Chip in $1 if you agree we can’t let Trump “win so big.” #RNCinCLE,-1
@HillaryClinton tells @charlierose Trump is the most dangerous presidential candidate in the history of this country,-1
"Watch out, fog machine rental company. Trump isn't great at paying his invoices",-1
Literally. #RNCinCLE ,1
"When @realDonaldTrump makes you mad, chip in to make him…sad!",-1
"Trump took over $100,000 from emergency 9/11 funds for small businesses—for his swanky Wall Street property.",-1
